12	2	9
20	6	11
11	3	8
10	2	7
10	4	6
10	4	6
14	5	9
13	4	9
10	5	5
11	3	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
11	4	7
11	4	7
10	3	7
10	4	6
11	4	7
14	6	7
15	6	9
15	5	10
21	6	15
24	6	18
10	2	8
11	3	8
10	2	8
10	2	8
10	2	8
10	2	7
10	2	8
24	5	19
10	3	7
15	6	9
11	3	8
10	4	6
10	4	5
11	5	6
15	6	9
10	2	8
12	4	8
10	3	7
10	2	8
10	2	8
11	2	8
10	3	7
14	5	9
15	3	12
11	3	8
10	2	8
12	2	9
12	3	9
14	5	9
10	5	5
10	2	8
11	3	8
15	3	12
10	2	8
14	5	9
13	4	8
15	5	10
14	3	10
21	7	13
21	7	14
21	7	14
21	7	14
20	7	12
20	7	12
20	7	12
20	7	12
20	7	11
21	7	13
21	6	15
24	10	14
10	3	7
12	4	7
12	4	8
14	4	10
15	4	11
15	4	11
15	4	11
15	4	11
10	5	5
12	2	9
10	2	8
10	3	7
13	4	9
13	4	9
16	4	12
15	3	12
15	3	12
15	3	12
19	3	15
15	3	12
15	3	12
10	3	7
10	3	7
13	4	9
10	2	8
11	2	8
10	2	8
17	5	12
15	6	9
11	4	7
10	5	5
10	5	5
10	4	6
10	4	6
16	8	8
14	4	10
16	7	8
10	4	6
10	4	6
10	2	7
11	5	6
12	3	9
12	4	7
10	2	8
10	2	8
10	2	8
11	2	8
12	4	8
11	4	6
16	5	11
10	2	8
10	2	8
10	4	6
10	4	6
11	4	7
14	7	7
14	5	9
15	4	11
11	5	6
10	2	8
16	6	10
10	2	8
10	4	6
14	7	7
15	5	10
11	3	8
14	5	9
10	4	6
10	4	6
11	4	7
10	3	7
12	5	7
10	2	8
16	6	10
11	5	6
10	4	6
10	5	5
13	5	8
11	4	7
10	4	6
11	3	8
12	6	6
11	3	8
27	8	19
27	9	17
20	10	10
14	6	7
17	7	10
12	3	9
14	7	7
11	3	8
11	3	8
11	3	8
11	5	5
11	4	7
13	5	8
12	4	8
10	5	5
12	4	7
12	3	9
10	4	6
10	5	5
10	5	5
12	6	6
12	5	7
10	4	6
12	4	8
12	3	9
11	4	7
14	7	7
10	4	5
14	4	10
12	6	6
10	4	6
12	5	6
11	3	8
10	2	8
10	4	6
11	5	6
10	2	8
14	4	9
12	6	6
12	6	6
12	6	6
10	5	5
10	4	6
12	5	6
14	7	7
11	5	6
10	2	8
12	3	9
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
11	3	8
27	9	18
30	6	24
16	6	10
16	6	10
16	5	11
10	4	6
12	3	8
15	6	9
15	6	9
15	6	9
13	6	7
11	5	6
12	3	9
11	3	8
13	3	10
11	3	8
13	3	10
10	5	5
11	5	6
11	3	8
10	4	6
10	4	6
10	3	7
10	3	7
10	2	8
12	5	7
11	4	7
11	3	7
12	6	6
12	6	6
11	5	6
11	4	7
12	5	7
11	2	8
10	4	6
16	7	9
10	2	8
11	4	7
12	4	8
12	5	7
10	2	8
11	5	6
10	3	7
10	3	7
10	3	7
10	4	6
10	2	8
14	7	7
13	6	6
16	5	11
16	4	12
15	4	11
14	3	11
14	3	10
13	3	10
14	3	11
22	6	16
25	9	16
27	8	19
27	8	19
23	7	16
26	6	19
24	6	17
13	5	8
11	4	7
10	4	6
10	2	8
10	5	5
10	5	5
16	8	8
25	5	20
21	8	13
24	10	14
19	8	11
20	8	12
16	6	9
18	9	9
20	7	12
10	2	7
10	3	7
11	4	7
11	4	7
11	4	7
11	4	7
11	4	7
11	4	7
12	4	7
12	4	8
12	4	8
12	4	8
12	4	8
12	4	8
10	3	7
10	2	8
10	2	8
13	5	8
14	5	9
12	4	8
11	4	7
10	2	8
10	4	6
10	4	6
15	3	12
10	4	6
14	7	7
11	5	6
29	13	16
25	10	14
26	13	13
26	13	13
20	8	12
20	8	12
20	5	14
19	5	14
15	5	10
15	6	9
15	6	9
14	4	9
22	10	11
12	3	9
14	7	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
11	4	7
10	4	6
10	4	6
12	3	9
18	6	12
15	6	9
15	6	9
16	6	10
15	6	9
16	4	12
10	5	5
10	3	7
10	5	5
10	3	7
10	3	7
12	3	9
13	3	10
10	3	7
10	3	7
12	4	8
12	4	8
11	4	7
11	4	7
11	4	7
11	4	7
11	4	7
11	4	7
11	4	7
10	2	8
10	2	8
10	2	8
12	4	8
11	3	8
10	2	8
10	2	8
10	2	8
10	2	8
11	4	7
10	4	6
12	6	6
10	3	7
10	5	5
12	4	8
12	5	7
12	4	8
15	4	11
10	4	6
10	4	6
12	4	8
10	2	8
12	6	6
10	2	8
10	2	8
10	3	7
11	5	6
20	5	15
12	5	7
14	3	11
11	4	7
11	4	7
20	9	10
12	3	9
12	6	6
14	7	7
10	2	8
10	2	8
11	3	8
23	7	16
14	3	11
11	3	8
11	4	7
14	5	9
10	5	5
12	6	6
11	5	6
14	7	7
11	4	7
10	2	8
10	2	8
10	4	6
10	3	7
10	5	5
10	2	8
13	5	8
11	5	6
10	5	5
10	5	5
12	4	8
13	4	9
16	6	10
10	2	8
10	4	6
10	4	6
10	4	6
10	4	6
10	3	7
11	4	7
13	4	9
10	4	6
11	4	7
10	2	8
10	3	7
10	5	5
11	3	8
10	4	6
10	4	6
10	3	7
10	4	6
16	4	12
10	2	8
10	2	8
13	3	10
11	5	6
11	5	6
11	5	6
10	2	8
10	4	6
10	2	8
10	2	8
10	3	7
10	2	8
11	5	6
10	2	8
10	2	8
15	5	10
14	5	8
15	6	9
21	9	12
12	4	8
10	5	5
10	3	7
10	5	5
11	5	6
11	5	6
10	3	7
11	4	7
12	4	8
10	5	5
10	4	6
11	4	7
11	4	7
15	5	10
10	4	6
15	5	10
14	2	11
10	3	7
11	5	6
11	4	7
11	5	6
11	3	8
14	4	10
13	4	9
11	4	7
10	5	5
12	5	7
11	3	8
14	5	9
14	5	9
14	5	9
11	3	8
10	3	7
10	3	7
10	5	5
15	4	11
10	4	6
10	4	6
10	3	7
10	3	7
10	3	7
10	2	8
12	5	7
11	3	8
11	5	6
11	5	6
12	5	7
10	3	7
13	4	9
13	3	9
13	4	9
12	4	8
14	4	9
12	4	8
11	5	6
12	3	9
12	3	9
12	3	9
21	7	14
28	6	21
10	4	6
10	5	5
10	4	6
11	4	7
10	2	8
10	4	6
12	6	6
12	6	6
11	3	8
10	5	5
10	5	5
10	5	5
11	3	8
10	2	8
10	2	8
10	2	8
10	2	7
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
12	3	9
12	3	9
10	4	6
10	4	6
10	3	7
10	4	6
11	5	6
10	3	7
10	2	8
10	2	8
10	3	7
15	6	9
22	11	11
11	4	6
10	3	7
15	6	9
10	4	6
11	5	6
15	4	11
16	6	10
10	5	5
15	5	10
11	5	6
10	2	7
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
15	6	9
14	7	7
11	3	8
10	2	8
12	4	8
11	4	7
10	4	6
10	4	6
12	5	6
13	5	7
11	3	8
10	2	8
10	4	6
15	7	8
11	4	7
10	4	6
15	6	9
15	6	9
10	4	6
11	5	6
11	5	6
11	5	6
11	3	6
10	4	6
10	4	6
20	9	11
12	4	8
16	5	11
10	2	8
16	5	11
18	9	9
10	2	7
28	8	20
27	9	18
14	3	11
12	6	6
11	4	7
21	7	13
21	7	14
16	6	8
12	3	9
12	3	9
22	8	14
15	4	11
32	14	16
31	14	17
26	10	16
24	8	16
18	6	12
11	5	6
12	3	9
10	4	5
25	10	15
25	10	15
28	9	18
33	15	18
10	5	5
15	6	9
15	5	10
15	5	10
10	5	5
11	5	6
12	4	8
11	4	7
12	6	6
10	4	6
15	4	11
15	4	11
11	4	6
11	4	7
11	4	7
12	3	9
10	4	6
11	3	8
10	2	8
10	3	7
12	5	7
12	5	7
12	5	7
12	5	7
10	4	6
10	5	5
10	4	6
11	4	7
12	4	8
11	4	7
10	3	7
10	3	7
10	3	7
10	4	6
11	4	7
13	5	8
10	4	6
12	3	9
21	7	14
10	4	6
15	5	10
10	4	6
10	4	6
10	4	6
10	4	6
11	5	6
11	3	8
10	4	6
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	2	8
15	4	11
15	4	11
14	5	9
12	5	7
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	2	8
11	3	7
11	5	6
16	8	8
20	10	10
22	11	11
16	7	8
16	8	8
