10	2	8
10	2	8
10	5	5
10	3	7
10	2	8
10	2	8
10	4	6
11	4	7
12	4	8
10	4	6
10	2	8
10	3	7
10	4	6
10	4	5
12	5	7
10	2	8
10	2	8
12	5	7
12	4	8
10	4	6
10	2	8
10	2	8
10	2	8
16	5	11
16	5	11
13	5	8
14	5	9
11	5	6
11	5	6
10	4	6
13	4	9
10	2	8
10	3	6
10	2	8
10	2	8
10	5	5
10	2	8
10	3	7
10	3	7
10	5	5
11	5	6
10	5	5
11	4	7
12	6	6
10	4	6
11	5	6
10	4	6
12	6	6
10	3	7
10	5	5
10	5	5
11	4	7
12	5	7
12	6	6
10	2	8
10	2	8
10	3	7
10	3	7
10	3	7
10	2	8
10	3	7
11	5	6
10	2	8
10	4	6
10	5	5
10	5	5
12	5	7
12	5	7
11	3	8
11	3	8
11	5	6
10	3	7
10	2	8
10	2	8
16	4	12
11	4	7
11	4	7
10	3	7
10	4	6
12	6	6
16	6	10
16	4	12
14	3	11
14	3	11
14	3	11
14	3	11
14	7	7
12	5	7
11	5	6
11	4	7
10	5	5
10	5	5
11	5	6
11	5	6
10	4	6
10	4	6
10	3	6
10	2	8
10	2	8
10	2	8
10	3	7
10	4	5
10	4	6
10	2	7
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
15	4	11
16	4	12
15	3	12
14	4	9
15	4	11
14	4	10
12	3	9
12	3	9
10	5	5
10	4	6
13	2	10
15	3	12
15	3	12
15	3	12
16	3	12
16	5	11
15	3	12
10	5	5
10	4	6
10	4	6
15	3	12
10	3	7
11	3	8
10	3	7
10	4	6
10	3	7
10	3	7
10	3	7
10	2	8
10	2	8
10	5	5
10	2	7
10	2	8
10	5	5
15	3	12
16	5	11
10	3	7
10	3	7
10	2	8
11	5	6
11	5	6
10	2	8
11	3	8
12	3	9
11	2	8
20	8	12
15	4	11
13	3	10
11	5	6
11	3	8
12	3	9
10	4	6
11	4	7
11	4	7
10	4	6
10	4	6
11	5	6
10	3	7
10	3	7
10	3	6
10	4	6
11	5	6
10	5	5
12	4	8
12	4	8
10	2	8
10	3	7
15	6	9
14	4	9
15	4	11
15	4	11
15	5	10
10	4	6
10	3	7
10	3	6
10	3	7
12	3	9
12	4	8
10	3	7
11	3	8
10	3	7
11	3	8
11	3	8
11	3	8
11	3	8
11	3	8
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
12	6	6
12	6	6
11	5	6
10	3	7
11	4	7
10	4	6
10	4	6
11	5	6
11	5	6
12	6	6
12	5	7
12	5	7
10	3	7
11	4	7
11	4	7
11	4	7
12	4	8
11	3	8
10	2	8
12	5	7
10	2	8
10	2	8
10	2	8
10	2	8
10	2	8
10	5	5
10	5	5
10	3	7
10	3	7
10	4	6
10	3	7
11	3	8
12	3	9
11	3	8
11	3	8
11	3	8
10	3	6
10	3	6
10	3	7
10	4	6
10	4	6
10	5	5
11	3	8
12	3	9
11	3	8
10	4	6
12	4	8
11	5	6
11	5	6
11	5	6
12	6	6
12	5	6
12	6	6
12	4	7
10	3	7
10	3	7
10	2	7
10	2	8
10	2	8
10	2	8
10	4	6
11	4	7
10	2	8
12	3	9
11	5	6
10	5	5
11	5	6
11	5	6
11	5	6
11	3	8
10	5	5
11	5	6
10	2	8
10	2	8
10	2	8
10	2	8
10	3	7
10	3	7
11	3	8
11	2	8
11	5	6
10	2	8
10	2	8
10	2	8
10	2	8
13	5	8
10	2	8
10	2	7
11	3	8
11	3	8
11	3	8
10	5	5
14	3	11
12	5	7
10	2	8
11	2	8
12	6	6
11	4	7
10	3	7
11	5	6
19	4	15
10	4	6
10	5	5
10	3	7
10	5	5
12	6	6
11	5	6
11	3	8
10	4	6
12	4	8
10	5	5
11	3	8
11	3	8
10	2	8
10	2	8
40	8	32
10	3	7
10	2	8
10	2	8
10	2	8
10	4	6
14	7	7
30	8	22
24	5	16
11	4	6
10	4	6
11	5	6
10	5	5
18	5	12
23	7	16
15	5	9
15	3	11
15	5	9
10	3	7
13	3	9
15	4	11
11	4	7
11	3	8
11	3	8
10	2	8
11	3	8
11	5	6
11	5	6
10	2	8
11	4	7
10	4	6
10	3	7
11	5	6
10	4	5
10	3	7
10	3	7
10	2	8
10	3	7
10	2	8
10	4	6
10	2	8
11	4	7
10	4	6
10	3	6
10	4	6
10	5	5
10	4	6
12	4	7
11	4	7
11	4	7
12	4	7
12	4	8
12	6	6
10	2	8
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
11	4	7
10	4	6
11	3	8
12	3	8
12	3	9
12	4	8
12	6	6
14	2	11
12	3	9
10	5	5
10	5	5
10	3	7
10	4	6
10	3	7
11	3	8
10	5	5
10	2	8
10	2	8
10	4	6
11	3	8
10	5	5
10	2	8
10	2	8
16	7	9
16	5	11
16	5	11
16	4	12
16	4	12
10	3	7
12	4	8
12	3	8
10	3	7
10	3	7
10	4	6
10	5	5
10	4	6
10	2	8
11	4	7
10	3	7
10	5	5
10	2	8
10	2	8
19	8	11
20	8	11
30	9	21
32	14	18
24	5	19
26	6	19
22	4	17
11	4	7
11	5	6
11	5	6
11	5	6
11	5	6
11	5	6
11	5	6
11	5	6
11	4	6
10	2	8
10	5	5
10	4	6
11	5	6
10	3	7
10	2	7
10	2	8
10	4	6
10	4	6
10	4	6
13	3	10
12	3	9
20	6	14
22	9	11
12	3	9
12	3	9
16	4	12
16	3	12
10	2	8
18	6	12
16	6	10
17	5	12
19	4	15
10	2	7
21	5	15
20	4	14
15	3	12
15	4	11
12	3	8
10	3	7
12	4	8
12	3	9
11	3	8
14	4	10
24	7	17
16	4	12
11	3	8
13	2	10
12	3	9
15	6	9
14	3	11
20	6	14
10	2	8
10	2	8
11	4	7
10	4	6
10	3	7
10	4	6
10	4	6
10	4	6
10	4	5
10	5	5
10	4	6
10	5	5
10	2	8
10	2	8
12	2	9
11	5	6
10	3	7
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	4	6
10	5	5
10	4	6
10	4	6
10	4	6
10	2	8
10	4	6
10	2	8
10	4	6
12	5	6
12	4	8
10	5	5
10	5	5
10	5	5
10	5	5
10	4	5
10	5	5
12	4	8
10	2	8
10	2	8
10	2	8
10	4	6
12	4	8
10	4	6
10	4	6
10	4	6
10	4	6
10	4	5
10	5	5
10	4	6
11	3	8
11	4	7
10	4	6
10	4	6
10	4	5
10	4	5
10	4	6
