31	7	18
11	4	6
10	2	7
10	2	8
10	4	5
10	4	6
10	2	8
15	3	12
11	3	8
12	4	8
10	5	5
10	4	6
15	5	9
11	5	6
24	8	16
24	6	18
22	6	15
22	6	15
25	10	15
22	8	14
22	8	14
29	14	15
30	13	17
15	7	8
15	7	8
15	7	8
15	7	8
15	7	8
15	7	8
16	7	9
15	7	8
15	7	8
16	7	8
27	9	18
26	8	18
26	6	20
12	2	9
21	6	15
10	4	6
10	5	5
15	6	9
12	5	7
12	4	8
16	7	8
14	3	11
12	6	6
10	5	5
11	4	7
13	5	8
16	6	10
18	9	9
15	3	12
10	4	6
24	9	15
11	4	6
12	4	8
10	2	7
10	2	8
11	3	7
11	5	6
10	2	8
12	3	9
12	4	8
10	2	8
10	4	6
10	3	7
10	2	8
10	2	8
15	6	9
16	4	12
12	4	8
11	4	7
12	5	7
12	5	7
15	3	12
11	5	6
10	2	7
15	7	8
16	8	8
32	12	19
10	3	7
16	4	12
20	8	12
15	6	9
20	6	14
20	6	14
20	6	14
30	10	19
30	9	21
22	10	12
15	7	8
15	4	11
12	4	8
26	7	19
28	14	14
16	4	12
15	4	11
14	5	9
15	4	11
14	5	9
14	3	11
11	4	7
10	4	6
11	3	8
14	7	7
10	5	5
14	7	7
10	3	7
15	5	10
11	3	8
12	3	9
14	3	10
14	3	11
12	5	7
12	5	7
10	4	6
10	4	6
18	9	9
10	3	7
10	2	8
20	8	12
20	8	12
20	8	12
20	8	12
10	2	8
10	3	7
15	6	9
10	2	8
10	2	8
12	6	6
12	6	6
12	6	6
12	6	6
12	6	6
10	4	6
15	7	8
10	3	7
11	3	7
15	3	12
10	2	7
10	3	7
10	2	8
10	3	7
10	3	7
10	3	7
12	5	7
10	5	5
11	4	7
16	5	11
12	4	7
11	4	7
11	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	4	6
18	6	12
16	6	10
15	4	11
15	4	11
14	2	11
11	5	6
12	5	7
14	5	9
14	5	9
12	3	9
12	6	6
19	9	10
24	11	12
24	11	12
10	2	8
10	2	7
10	2	8
10	2	8
15	5	10
10	2	8
10	3	7
10	2	8
10	4	6
11	4	7
11	5	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	5	5
22	11	11
11	5	6
11	5	6
11	5	6
10	5	5
12	3	9
11	5	6
11	3	8
11	3	8
11	3	8
10	2	8
11	4	7
10	4	6
14	5	9
14	7	7
10	3	7
24	7	16
18	6	12
10	4	6
12	4	8
12	4	8
12	4	8
16	8	8
10	4	6
10	4	6
23	7	16
24	7	16
30	6	24
16	6	10
22	6	16
22	6	16
22	5	17
10	2	8
11	4	7
12	5	7
15	5	8
15	3	12
13	5	8
11	4	7
17	5	12
10	5	5
12	4	8
13	3	10
13	3	10
13	3	10
10	3	6
10	2	7
10	3	7
11	5	6
12	5	7
14	7	7
11	4	7
10	2	8
14	4	10
11	3	8
12	6	6
11	4	7
10	4	6
12	4	8
15	5	10
14	5	9
11	3	8
10	3	7
10	5	5
12	5	7
12	5	7
12	5	7
12	5	7
12	4	8
11	3	8
11	4	7
12	4	8
18	9	9
12	4	8
10	4	6
11	4	7
10	4	6
12	5	7
10	4	6
11	4	7
12	4	8
11	4	7
12	5	7
13	5	8
11	4	7
10	2	8
14	5	9
10	4	6
15	6	9
10	3	7
18	8	10
12	3	9
11	4	7
10	4	6
17	5	12
12	6	6
12	4	8
11	5	6
14	7	7
24	11	13
10	5	5
11	5	6
10	4	6
15	5	10
12	4	7
12	6	6
11	3	8
12	5	7
16	6	10
15	5	10
15	5	10
16	8	8
12	6	6
12	4	8
14	4	10
17	8	9
10	3	7
14	5	9
12	6	6
12	6	6
12	6	6
12	6	6
12	6	6
12	6	6
12	6	6
12	6	6
12	6	6
12	6	6
12	6	6
19	9	10
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
11	4	7
18	9	9
10	2	8
10	2	8
10	5	5
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
22	10	12
22	10	12
12	4	8
10	5	5
10	4	5
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
12	6	6
10	4	6
10	3	7
10	2	8
10	2	8
11	4	7
11	4	7
10	2	8
10	4	5
12	6	6
11	4	7
11	4	7
12	4	7
16	4	12
10	2	8
10	2	8
10	5	5
10	5	5
17	5	12
15	5	10
12	5	7
12	5	7
10	5	5
10	2	8
10	3	7
10	3	7
12	5	6
12	5	7
11	5	6
18	9	9
18	9	9
22	11	11
14	6	7
10	4	6
10	4	5
10	4	6
13	5	8
11	4	7
15	7	8
10	5	5
13	4	9
10	4	6
10	5	5
10	4	5
10	4	6
10	4	6
10	2	8
10	2	8
11	3	8
10	5	5
10	2	7
14	4	10
12	3	9
13	4	9
10	5	5
10	5	5
10	2	8
11	5	6
12	6	6
14	5	9
10	2	8
15	7	8
10	2	8
11	4	7
11	4	7
10	3	7
11	3	7
14	5	9
12	4	8
24	10	14
22	11	11
10	4	6
12	5	7
11	4	7
10	2	8
10	2	8
10	4	5
10	5	5
13	3	10
13	3	10
13	3	10
15	5	9
15	7	8
14	5	9
12	6	6
13	5	8
15	6	9
15	7	8
11	4	7
14	4	9
12	4	8
12	4	7
12	4	8
10	2	8
14	5	9
14	7	7
11	5	6
11	4	6
10	5	5
11	4	7
10	2	8
10	2	8
11	3	8
18	6	12
12	3	9
10	2	8
11	2	8
10	2	8
10	2	8
12	3	9
12	3	9
12	6	6
13	4	9
13	4	9
11	3	8
16	4	12
10	4	5
12	5	7
13	5	8
15	5	10
15	5	10
15	5	10
18	8	9
12	5	7
15	7	8
18	6	12
13	4	9
16	5	10
12	5	7
10	4	6
11	5	6
12	4	8
10	4	6
11	4	7
10	5	5
10	2	8
10	4	6
10	2	8
13	5	8
16	5	11
11	3	8
11	4	7
12	4	8
12	4	6
10	5	5
10	2	8
11	3	8
12	3	9
12	3	9
12	4	8
12	3	9
12	4	8
15	3	12
14	7	7
10	2	8
10	2	8
12	5	7
12	6	6
10	4	6
10	2	8
10	2	8
10	3	7
10	3	7
11	4	7
11	4	7
11	4	7
11	4	7
10	5	5
13	5	7
16	6	10
10	2	6
10	3	6
15	3	12
14	3	11
19	4	15
15	4	11
15	3	12
15	3	11
15	3	12
15	4	11
15	4	11
15	4	11
15	4	11
15	3	11
14	5	9
16	3	12
37	7	27
26	7	19
25	10	15
21	7	14
25	10	15
24	10	14
14	7	7
10	5	5
14	7	7
12	5	7
10	2	8
15	6	9
10	5	5
11	4	7
13	5	8
10	4	6
10	4	6
10	4	6
10	4	6
11	4	6
11	5	6
11	5	6
15	3	11
10	5	5
10	5	5
10	5	5
13	5	8
15	6	9
18	5	12
17	5	12
10	5	5
14	4	10
15	4	11
15	4	11
10	5	5
12	6	6
12	6	6
12	6	6
11	5	6
24	8	16
15	3	12
10	4	6
10	2	8
21	6	15
17	8	9
17	8	8
16	8	8
10	3	7
10	4	6
10	5	5
10	4	6
12	6	6
11	5	6
12	6	6
11	3	8
10	5	5
11	5	6
10	2	8
10	2	8
10	4	6
10	4	6
10	4	5
10	4	5
10	4	6
10	4	5
10	2	8
10	5	5
12	4	8
10	5	5
10	5	5
10	5	5
11	5	6
18	9	9
19	9	10
13	3	10
11	2	8
15	7	8
18	9	9
20	9	11
14	3	11
13	3	10
15	6	9
15	6	9
15	6	9
14	7	7
12	5	7
11	5	6
12	4	8
11	4	7
13	5	8
10	3	7
12	5	7
13	5	8
11	5	6
10	2	8
10	2	8
10	2	8
10	2	8
12	3	8
10	2	7
10	4	6
10	2	8
11	5	6
10	4	6
19	9	10
32	12	20
27	12	15
26	7	19
20	5	15
22	8	14
20	4	16
22	6	16
14	4	9
14	5	8
14	5	9
14	5	9
14	5	9
11	4	7
10	3	7
11	5	6
11	5	5
11	5	6
11	5	6
10	3	7
12	6	6
11	5	6
13	5	8
12	4	8
11	4	7
19	4	15
19	8	11
17	5	12
13	5	8
16	6	10
10	5	5
15	7	8
16	6	10
15	6	9
15	5	10
15	5	10
11	3	8
10	3	7
35	7	28
28	8	20
27	8	19
15	6	9
11	3	8
26	13	13
30	12	15
10	5	5
14	7	7
13	4	9
12	4	8
12	4	8
16	4	12
12	3	9
12	3	9
14	3	11
15	3	12
15	3	12
13	2	10
13	4	9
10	5	5
17	8	9
14	5	9
14	5	9
14	5	9
14	5	9
14	5	9
10	4	6
10	3	6
11	5	6
11	5	6
11	4	7
10	3	7
11	5	6
14	5	9
16	6	10
14	7	7
11	4	7
11	5	5
19	9	10
10	4	6
10	2	8
19	8	11
15	3	11
14	7	7
18	9	9
20	9	11
18	6	12
15	5	10
15	5	10
10	5	5
10	2	8
12	3	9
10	2	8
15	4	11
23	7	16
15	4	11
11	5	6
12	5	7
11	5	6
15	6	9
10	5	5
10	3	7
10	3	7
10	3	7
15	4	11
10	4	6
10	4	5
20	10	10
20	10	10
20	10	10
21	6	15
10	4	6
10	4	6
14	7	7
11	5	6
11	3	8
10	4	6
10	2	8
10	3	7
11	5	6
15	6	9
15	6	9
12	6	6
12	6	6
12	6	6
19	8	11
19	8	11
10	4	6
10	4	5
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	5	5
11	4	7
10	3	7
19	7	11
19	8	11
19	9	10
12	5	7
11	5	6
10	3	7
10	3	7
10	2	8
10	4	6
10	3	7
14	5	9
14	7	7
14	7	7
12	4	8
14	4	10
14	4	10
15	6	9
11	3	7
11	3	8
11	4	7
15	5	10
15	5	10
12	5	7
11	5	6
11	3	8
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
11	5	6
10	4	6
10	3	7
10	4	6
10	4	6
12	3	9
15	5	10
10	2	8
16	6	10
13	4	9
16	8	8
14	3	11
14	3	10
14	3	10
13	3	10
14	3	11
14	3	11
14	3	10
14	3	10
14	3	11
13	3	10
13	3	9
13	3	10
13	3	10
13	3	10
12	4	8
12	4	8
11	4	7
11	4	6
11	4	7
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
10	4	6
12	5	7
10	5	5
11	4	7
10	5	5
10	2	7
13	5	8
14	5	9
15	6	9
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
10	3	7
12	5	7
12	3	9
28	6	22
28	7	21
10	4	6
16	8	8
20	9	11
12	2	9
10	2	8
10	2	8
12	6	6
10	5	5
10	5	5
10	5	5
10	5	5
10	4	6
14	7	7
12	5	7
10	3	7
12	4	8
11	5	6
10	2	8
11	4	7
10	4	6
10	4	6
10	3	5
15	7	8
15	7	8
15	7	8
15	6	7
15	7	7
14	7	7
14	7	7
14	7	7
21	6	15
10	2	8
10	3	7
11	5	5
11	5	6
10	5	5
19	9	10
10	2	8
10	4	6
10	5	5
11	4	6
11	3	8
11	4	7
10	5	5
10	5	5
10	5	5
10	5	5
10	5	5
10	2	8
15	3	12
14	7	7
14	7	7
14	7	7
14	7	7
14	7	7
14	7	7
15	7	8
14	6	7
10	3	7
12	3	9
12	3	9
12	3	9
12	3	9
12	3	9
12	3	9
10	5	5
15	6	9
10	2	8
10	3	7
10	4	6
10	5	5
15	6	8
15	5	10
10	2	8
